entity_id,entity_type,department,role,privilege_level,manager,home_office,home_lat,home_lon,home_country,home_asn,home_isp,usual_os,usual_browser,usual_auth_method,login_start_hour,login_end_hour,mfa_enabled,vpn_habit,works_weekends,schedule_type
U0311,user,OT_Operations,Support_Agent,1,U0010,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Edge,token,7,18,True,True,False,office_hours
U0312,user,Executive,CxO,5,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Chrome,biometric,7,17,True,False,False,office_hours
U0313,user,Marketing,Engineer,2,U0005,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_11,Firefox,token,9,20,True,False,False,office_hours
U0314,user,Legal,Associate,1,U0007,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_11,Safari,password,9,17,True,False,False,office_hours
U0315,user,Customer_Support,Analyst,1,U0009,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,Safari,sso,8,18,True,True,False,office_hours
U0316,user,Finance,Support_Agent,1,U0002,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Safari,token,9,18,True,False,False,office_hours
U0317,user,R&D,Senior_Engineer,3,U0008,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,Edge,biometric,9,18,True,False,False,office_hours
U0318,user,IT_Ops,Senior_Engineer,3,U0006,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,Edge,biometric,8,20,True,False,False,office_hours
U0319,user,OT_Operations,Specialist,2,U0010,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Chrome,password,7,17,True,True,False,office_hours
U0320,user,HR,Senior_Specialist,3,U0003,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Edge,password,9,17,True,False,False,office_hours
U0321,user,OT_Operations,Senior_Analyst,2,U0010,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_10,Edge,certificate,7,20,True,False,False,office_hours
U0322,user,IT_Ops,Senior_Engineer,3,U0006,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Safari,sso,9,19,True,False,False,office_hours
U0323,user,Sales,Associate,1,U0004,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_10,Firefox,biometric,7,20,True,True,False,office_hours
U0324,user,HR,Engineer,2,U0003,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Firefox,password,8,17,True,False,False,office_hours
U0325,user,Marketing,Support_Agent,1,U0005,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Edge,token,7,17,True,True,False,office_hours
U0326,user,Legal,Associate,1,U0007,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Edge,password,9,20,False,False,False,office_hours
U0327,user,Engineering,Analyst,1,U0001,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,Firefox,sso,9,19,True,False,False,office_hours
U0328,user,Marketing,Engineer,2,U0005,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,Safari,token,8,18,True,True,False,office_hours
U0329,user,Customer_Support,Specialist,2,U0009,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Safari,sso,7,20,True,False,False,office_hours
U0330,user,HR,Support_Agent,1,U0003,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Chrome,password,8,17,True,True,False,office_hours
U0331,user,Legal,Analyst,1,U0007,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_11,Safari,certificate,9,17,True,False,False,office_hours
U0332,user,Executive,Director,5,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,macOS,Edge,certificate,8,20,True,False,True,office_hours
U0333,user,HR,Senior_Analyst,2,U0003,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,Edge,sso,7,19,True,False,False,office_hours
U0334,user,OT_Operations,Associate,1,U0010,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Chrome,password,9,20,True,False,False,office_hours
U0335,user,IT_Ops,Support_Agent,1,U0006,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Windows_10,Firefox,password,8,18,True,False,False,office_hours
U0336,user,Engineering,Senior_Specialist,3,U0001,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,macOS,Chrome,password,7,20,False,False,False,office_hours
U0337,user,Sales,Support_Agent,1,U0004,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,macOS,Safari,token,9,19,True,True,False,office_hours
U0338,user,IT_Ops,Senior_Engineer,3,U0006,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Firefox,biometric,9,20,True,False,False,office_hours
U0339,user,IT_Ops,Team_Lead,3,U0006,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,macOS,Safari,certificate,7,17,True,False,False,office_hours
U0340,user,Customer_Support,Support_Agent,1,U0009,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_11,Chrome,sso,9,17,True,False,False,office_hours
U0341,user,Sales,Senior_Specialist,3,U0004,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_10,Edge,token,9,19,True,False,False,office_hours
U0342,user,IT_Ops,Specialist,2,U0006,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Firefox,token,7,18,True,False,False,office_hours
U0343,user,Sales,Senior_Analyst,2,U0004,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,macOS,Firefox,password,7,19,True,False,False,office_hours
U0344,user,Engineering,Team_Lead,3,U0001,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,macOS,Firefox,token,8,19,True,False,True,office_hours
U0345,user,Marketing,Associate,1,U0005,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Edge,token,8,17,True,True,False,office_hours
U0346,user,Finance,Engineer,2,U0002,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Windows_10,Firefox,token,9,17,True,False,False,office_hours
U0347,user,Finance,Analyst,1,U0002,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,Firefox,certificate,8,17,True,True,False,office_hours
U0348,user,HR,Senior_Analyst,2,U0003,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Firefox,password,7,20,True,False,True,office_hours
U0349,user,OT_Operations,Senior_Engineer,3,U0010,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Safari,sso,7,18,True,False,False,office_hours
U0350,user,HR,Specialist,2,U0003,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,macOS,Safari,certificate,7,18,True,True,True,office_hours
U0351,user,Customer_Support,Senior_Specialist,3,U0009,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_10,Chrome,password,9,17,False,False,False,office_hours
U0352,user,Finance,Associate,1,U0002,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Safari,token,7,20,True,False,False,office_hours
U0353,user,Legal,Support_Agent,1,U0007,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Ubuntu_22,Firefox,password,7,17,True,False,False,office_hours
U0354,user,Sales,Support_Agent,1,U0004,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,Chrome,token,8,18,True,True,False,office_hours
U0355,user,HR,Support_Agent,1,U0003,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,Safari,certificate,9,19,False,False,False,office_hours
U0356,user,Customer_Support,Engineer,2,U0009,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Safari,password,8,19,True,False,False,office_hours
U0357,user,OT_Operations,Associate,1,U0010,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_11,Firefox,token,8,17,True,False,True,office_hours
U0358,user,Finance,Team_Lead,3,U0002,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Chrome,password,8,17,True,False,False,office_hours
U0359,user,Legal,Specialist,2,U0007,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_10,Safari,token,7,19,True,False,False,office_hours
U0360,user,Sales,Specialist,2,U0004,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Chrome,sso,7,19,True,False,False,office_hours
U0361,user,Executive,Director,5,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_11,Edge,biometric,9,19,True,False,False,office_hours
U0362,user,Sales,Analyst,1,U0004,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Firefox,token,7,17,True,True,False,office_hours
U0363,user,Customer_Support,Senior_Specialist,3,U0009,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Ubuntu_22,Safari,certificate,7,19,False,False,False,office_hours
U0364,user,Executive,VP,5,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_11,Safari,certificate,7,18,True,False,False,office_hours
U0365,user,Customer_Support,Analyst,1,U0009,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Windows_11,Safari,certificate,8,17,True,True,False,office_hours
U0366,user,Sales,Team_Lead,3,U0004,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Ubuntu_22,Firefox,password,7,19,True,True,False,office_hours
U0367,user,Executive,Director,5,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Chrome,biometric,9,17,True,False,False,office_hours
U0368,user,Executive,VP,5,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Ubuntu_22,Firefox,biometric,7,17,True,False,False,office_hours
U0369,user,Engineering,Engineer,2,U0001,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Ubuntu_22,Chrome,certificate,8,19,True,True,False,office_hours
U0370,user,Executive,VP,5,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_10,Edge,password,8,19,True,False,False,office_hours
U0371,user,IT_Ops,Analyst,1,U0006,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_10,Firefox,sso,9,18,True,False,False,office_hours
U0372,user,Customer_Support,Analyst,1,U0009,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Windows_10,Safari,sso,7,20,True,False,False,office_hours
U0373,user,Customer_Support,Engineer,2,U0009,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,macOS,Edge,certificate,9,17,True,False,True,office_hours
U0374,user,Marketing,Support_Agent,1,U0005,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,macOS,Edge,token,9,19,True,False,False,office_hours
U0375,user,OT_Operations,Senior_Engineer,3,U0010,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Edge,token,9,20,True,False,True,office_hours
U0376,user,Executive,CxO,5,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Safari,certificate,9,20,True,True,False,office_hours
U0377,user,Sales,Support_Agent,1,U0004,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,Safari,password,8,19,True,False,False,office_hours
U0378,user,HR,Associate,1,U0003,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Chrome,password,8,17,True,False,False,office_hours
U0379,user,Engineering,Analyst,1,U0001,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Edge,certificate,7,20,True,True,False,office_hours
U0380,user,OT_Operations,Support_Agent,1,U0010,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Windows_11,Chrome,certificate,8,20,True,False,False,office_hours
U0381,user,Customer_Support,Support_Agent,1,U0009,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Safari,certificate,9,20,True,False,False,office_hours
U0382,user,IT_Ops,Associate,1,U0006,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Ubuntu_22,Edge,token,8,18,True,True,False,office_hours
U0383,user,HR,Analyst,1,U0003,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Safari,password,8,19,True,False,False,office_hours
U0384,user,Sales,Support_Agent,1,U0004,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_10,Firefox,biometric,9,20,True,True,True,office_hours
U0385,user,OT_Operations,Support_Agent,1,U0010,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,macOS,Edge,token,7,18,True,True,False,office_hours
U0386,user,R&D,Support_Agent,1,U0008,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,macOS,Chrome,password,9,17,True,True,False,office_hours
U0387,user,R&D,Senior_Analyst,2,U0008,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_11,Safari,password,8,19,True,False,False,office_hours
U0388,user,Engineering,Associate,1,U0001,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Chrome,token,7,18,False,True,False,office_hours
U0389,user,Engineering,Support_Agent,1,U0001,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Ubuntu_22,Firefox,biometric,7,18,True,False,False,office_hours
U0390,user,Sales,Support_Agent,1,U0004,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_10,Chrome,biometric,9,17,True,False,False,office_hours
U0391,user,Engineering,Senior_Engineer,3,U0001,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Edge,password,8,17,True,True,False,office_hours
U0392,user,Executive,VP,5,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,macOS,Chrome,password,8,17,True,True,False,office_hours
U0393,user,OT_Operations,Analyst,1,U0010,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,Chrome,password,7,19,False,False,False,office_hours
U0394,user,R&D,Senior_Analyst,2,U0008,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,macOS,Firefox,password,7,20,True,False,False,office_hours
U0395,user,R&D,Associate,1,U0008,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Safari,password,9,18,True,True,False,office_hours
U0396,user,Marketing,Engineer,2,U0005,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Chrome,certificate,8,18,True,True,False,office_hours
U0397,user,Legal,Support_Agent,1,U0007,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,Edge,token,9,19,True,False,True,office_hours
U0398,user,HR,Associate,1,U0003,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Ubuntu_22,Firefox,password,9,20,True,False,False,office_hours
U0399,user,Marketing,Associate,1,U0005,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Firefox,certificate,7,20,True,True,False,office_hours
U0400,user,Legal,Senior_Specialist,3,U0007,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,Chrome,biometric,8,17,False,False,False,office_hours
U0401,user,Sales,Senior_Analyst,2,U0004,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Firefox,certificate,9,20,True,False,False,office_hours
U0402,user,OT_Operations,Support_Agent,1,U0010,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_10,Firefox,token,9,19,True,False,False,office_hours
U0403,user,IT_Ops,Senior_Specialist,3,U0006,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Ubuntu_22,Safari,sso,8,18,True,True,False,office_hours
U0404,user,Marketing,Analyst,1,U0005,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_11,Chrome,sso,9,17,True,False,False,office_hours
U0405,user,Marketing,Senior_Engineer,3,U0005,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Windows_11,Edge,sso,9,18,True,False,False,office_hours
U0406,user,Marketing,Support_Agent,1,U0005,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Edge,password,8,18,True,False,False,office_hours
U0407,user,HR,Support_Agent,1,U0003,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,Edge,password,9,20,True,True,False,office_hours
U0408,user,IT_Ops,Team_Lead,3,U0006,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_10,Chrome,certificate,9,20,True,False,False,office_hours
U0409,user,Executive,CxO,5,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_10,Chrome,certificate,8,20,True,False,False,office_hours
U0410,user,Legal,Analyst,1,U0007,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Chrome,token,9,17,True,True,False,office_hours
U0411,user,Legal,Senior_Analyst,2,U0007,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Ubuntu_22,Firefox,token,9,18,True,False,False,office_hours
U0412,user,Sales,Analyst,1,U0004,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Safari,token,8,18,True,False,True,office_hours
U0413,user,Marketing,Analyst,1,U0005,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Firefox,token,7,18,True,True,False,office_hours
U0414,user,Finance,Associate,1,U0002,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Chrome,token,7,19,True,True,False,office_hours
U0415,user,Customer_Support,Support_Agent,1,U0009,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Safari,certificate,7,17,True,False,False,office_hours
U0416,user,Marketing,Analyst,1,U0005,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Windows_11,Safari,certificate,7,17,True,True,False,office_hours
U0417,user,OT_Operations,Associate,1,U0010,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Firefox,sso,9,17,False,False,False,office_hours
U0418,user,Finance,Support_Agent,1,U0002,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_11,Firefox,sso,8,19,True,False,True,office_hours
U0419,user,OT_Operations,Support_Agent,1,U0010,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,Edge,sso,9,19,False,False,False,office_hours
U0420,user,Engineering,Team_Lead,3,U0001,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Safari,certificate,7,20,True,False,False,office_hours
U0421,user,OT_Operations,Associate,1,U0010,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Edge,sso,8,20,True,True,False,office_hours
U0422,user,Customer_Support,Senior_Analyst,2,U0009,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,macOS,Firefox,token,7,18,True,False,False,office_hours
U0423,user,Finance,Associate,1,U0002,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,macOS,Safari,sso,8,20,True,False,False,office_hours
U0424,user,Marketing,Associate,1,U0005,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Chrome,biometric,9,19,True,False,False,office_hours
U0425,user,Sales,Engineer,2,U0004,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Safari,biometric,8,18,False,False,False,office_hours
U0426,user,Sales,Analyst,1,U0004,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,macOS,Safari,password,9,18,True,True,False,office_hours
U0427,user,R&D,Team_Lead,3,U0008,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Ubuntu_22,Firefox,token,7,20,True,False,False,office_hours
U0428,user,Executive,CxO,5,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,Chrome,token,7,18,True,False,False,office_hours
U0429,user,Customer_Support,Support_Agent,1,U0009,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,macOS,Safari,token,8,19,True,False,False,office_hours
U0430,user,Engineering,Senior_Analyst,2,U0001,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_11,Chrome,password,9,18,True,True,True,office_hours
U0431,user,R&D,Specialist,2,U0008,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Windows_11,Edge,token,9,18,True,True,False,office_hours
U0432,user,R&D,Senior_Analyst,2,U0008,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Firefox,token,8,17,True,False,False,office_hours
U0433,user,OT_Operations,Senior_Engineer,3,U0010,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Windows_10,Chrome,token,8,20,True,True,False,office_hours
U0434,user,Sales,Analyst,1,U0004,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Safari,token,7,20,True,False,False,office_hours
U0435,user,Legal,Support_Agent,1,U0007,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_10,Edge,certificate,9,18,True,True,False,office_hours
U0436,user,Engineering,Associate,1,U0001,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,macOS,Chrome,password,8,18,True,True,False,office_hours
U0437,user,Executive,CxO,5,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Edge,sso,7,19,True,False,False,office_hours
U0438,user,Legal,Senior_Engineer,3,U0007,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_10,Chrome,certificate,8,19,True,False,False,office_hours
U0439,user,Executive,CxO,5,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Ubuntu_22,Edge,token,8,19,True,False,False,office_hours
U0440,user,HR,Engineer,2,U0003,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Firefox,sso,7,19,False,True,True,office_hours
U0441,user,OT_Operations,Specialist,2,U0010,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,Safari,token,8,19,True,False,True,office_hours
U0442,user,Sales,Engineer,2,U0004,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,macOS,Edge,token,8,17,True,True,False,office_hours
U0443,user,Executive,Director,5,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Windows_10,Edge,sso,9,20,False,False,False,office_hours
U0444,user,R&D,Analyst,1,U0008,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Ubuntu_22,Safari,sso,7,19,True,False,False,office_hours
U0445,user,Engineering,Support_Agent,1,U0001,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Firefox,password,7,19,False,False,False,office_hours
U0446,user,Executive,Director,5,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Edge,biometric,8,20,True,False,False,office_hours
U0447,user,Marketing,Analyst,1,U0005,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Chrome,biometric,7,20,True,False,False,office_hours
U0448,user,HR,Analyst,1,U0003,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,macOS,Firefox,biometric,7,18,True,True,False,office_hours
U0449,user,Customer_Support,Analyst,1,U0009,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,macOS,Safari,sso,7,19,True,False,False,office_hours
U0450,user,Sales,Associate,1,U0004,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,Edge,biometric,9,17,True,True,False,office_hours
U0451,user,Executive,Director,5,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Edge,password,9,19,True,True,False,office_hours
U0452,user,IT_Ops,Senior_Analyst,2,U0006,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Ubuntu_22,Chrome,password,7,17,True,True,False,office_hours
U0453,user,Executive,CxO,5,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,Edge,token,7,17,False,False,False,office_hours
U0454,user,HR,Support_Agent,1,U0003,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Ubuntu_22,Edge,certificate,9,20,True,False,False,office_hours
U0455,user,Executive,VP,5,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,macOS,Edge,token,7,17,True,False,False,office_hours
U0456,user,HR,Analyst,1,U0003,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Chrome,token,9,17,True,False,False,office_hours
U0457,user,Customer_Support,Support_Agent,1,U0009,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,Firefox,token,8,20,True,True,False,office_hours
U0458,user,Legal,Engineer,2,U0007,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Firefox,password,9,17,True,False,False,office_hours
U0459,user,Finance,Engineer,2,U0002,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Ubuntu_22,Firefox,token,8,17,True,False,False,office_hours
U0460,user,Legal,Support_Agent,1,U0007,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_11,Firefox,sso,9,17,True,False,False,office_hours
U0461,user,Marketing,Support_Agent,1,U0005,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Windows_10,Edge,password,9,19,False,False,False,office_hours
U0462,user,IT_Ops,Senior_Specialist,3,U0006,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Edge,password,9,17,True,False,False,office_hours
U0463,user,Finance,Senior_Engineer,3,U0002,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Safari,certificate,9,20,True,False,False,office_hours
U0464,user,HR,Associate,1,U0003,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Safari,password,9,18,True,True,True,office_hours
U0465,user,R&D,Senior_Analyst,2,U0008,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Safari,sso,9,20,True,False,False,office_hours
U0466,user,R&D,Associate,1,U0008,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,Chrome,certificate,9,18,True,True,False,office_hours
